ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0000724,V-10,5,19.113556,72.869735,3.5,2026-06-15 08:14:00+05:30,2026-06-15 08:14:04+05:30
P-0000725,V-10,5,19.113526,72.869648,0.9,2026-06-15 08:14:23+05:30,2026-06-15 08:14:27+05:30
P-0000726,V-10,5,19.113537,72.869781,3.7,2026-06-15 08:14:43+05:30,2026-06-15 08:14:47+05:30
P-0000727,V-10,5,19.113544,72.869614,2.9,2026-06-15 08:15:02+05:30,2026-06-15 08:15:04+05:30
P-0000728,V-10,5,19.113506,72.869736,1.4,2026-06-15 08:15:25+05:30,2026-06-15 08:15:28+05:30
P-0000729,V-10,5,19.113612,72.869652,4.5,2026-06-15 08:15:44+05:30,2026-06-15 08:15:47+05:30
P-0000730,V-10,5,19.113675,72.869763,1.8,2026-06-15 08:16:02+05:30,2026-06-15 08:16:03+05:30
P-0000731,V-10,5,19.113647,72.869603,4.0,2026-06-15 08:16:22+05:30,2026-06-15 08:16:23+05:30
P-0000732,V-10,5,19.113509,72.869614,1.2,2026-06-15 08:16:45+05:30,2026-06-15 08:16:47+05:30
P-0000733,V-10,5,19.113663,72.8697,2.8,2026-06-15 08:17:06+05:30,2026-06-15 08:17:09+05:30
P-0000734,V-10,5,19.113522,72.869613,4.4,2026-06-15 08:17:23+05:30,2026-06-15 08:17:26+05:30
P-0000735,V-10,5,19.113659,72.869622,2.9,2026-06-15 08:17:44+05:30,2026-06-15 08:17:45+05:30
P-0000736,V-10,5,19.113486,72.86975,2.8,2026-06-15 08:18:02+05:30,2026-06-15 08:18:06+05:30
P-0000737,V-10,5,19.113601,72.869721,1.7,2026-06-15 08:18:21+05:30,2026-06-15 08:18:24+05:30
P-0000738,V-10,5,19.113683,72.869718,3.3,2026-06-15 08:18:40+05:30,2026-06-15 08:18:41+05:30
P-0000739,V-10,5,19.113513,72.869641,5.0,2026-06-15 08:18:59+05:30,2026-06-15 08:19:01+05:30
P-0000740,V-10,5,19.11349,72.869719,1.3,2026-06-15 08:19:16+05:30,2026-06-15 08:19:17+05:30
P-0000741,V-10,5,19.113534,72.869811,2.5,2026-06-15 08:19:35+05:30,2026-06-15 08:19:38+05:30
P-0000742,V-10,5,19.113582,72.869703,2.6,2026-06-15 08:19:53+05:30,2026-06-15 08:19:56+05:30
P-0000743,V-10,5,19.11354,72.869803,3.2,2026-06-15 08:20:11+05:30,2026-06-15 08:20:14+05:30
P-0000744,V-10,5,19.113649,72.869595,4.1,2026-06-15 08:20:34+05:30,2026-06-15 08:20:36+05:30
P-0000745,V-10,5,19.113576,72.869661,1.4,2026-06-15 08:20:53+05:30,2026-06-15 08:20:57+05:30
P-0000746,V-10,5,19.113579,72.869776,3.9,2026-06-15 08:21:12+05:30,2026-06-15 08:21:16+05:30
P-0000747,V-10,5,19.113583,72.869686,1.6,2026-06-15 08:21:31+05:30,2026-06-15 08:21:35+05:30
P-0000748,V-10,5,19.11363,72.869731,0.7,2026-06-15 08:21:52+05:30,2026-06-15 08:21:54+05:30
P-0000749,V-10,5,19.113705,72.869717,0.8,2026-06-15 08:22:09+05:30,2026-06-15 08:22:10+05:30
P-0000750,V-10,5,19.113644,72.869612,1.5,2026-06-15 08:22:26+05:30,2026-06-15 08:22:28+05:30
P-0000751,V-10,5,19.113667,72.869673,0.0,2026-06-15 08:22:43+05:30,2026-06-15 08:22:46+05:30
P-0000752,V-10,5,19.113598,72.869703,2.0,2026-06-15 08:23:02+05:30,2026-06-15 08:23:05+05:30
P-0000753,V-10,5,19.113576,72.869609,0.5,2026-06-15 08:23:23+05:30,2026-06-15 08:23:25+05:30
P-0000754,V-10,5,19.113641,72.869653,2.4,2026-06-15 08:23:43+05:30,2026-06-15 08:23:46+05:30
P-0000755,V-10,5,19.113609,72.869624,2.4,2026-06-15 08:24:05+05:30,2026-06-15 08:24:09+05:30
P-0000756,V-10,5,19.113712,72.869584,2.5,2026-06-15 08:24:24+05:30,2026-06-15 08:24:26+05:30
P-0000757,V-10,5,19.113541,72.869598,2.4,2026-06-15 08:24:47+05:30,2026-06-15 08:24:51+05:30
P-0000758,V-10,5,19.11356,72.869724,3.3,2026-06-15 08:25:09+05:30,2026-06-15 08:25:11+05:30
P-0000759,V-10,5,19.113527,72.869581,1.4,2026-06-15 08:25:29+05:30,2026-06-15 08:25:33+05:30
P-0000760,V-10,5,19.113683,72.86982,7.5,2026-06-15 08:25:46+05:30,2026-06-15 08:25:47+05:30
P-0000761,V-10,5,19.113628,72.869776,1.0,2026-06-15 08:26:07+05:30,2026-06-15 08:26:09+05:30
P-0000762,V-10,5,19.113581,72.869625,2.8,2026-06-15 08:26:30+05:30,2026-06-15 08:26:31+05:30
P-0000763,V-10,5,19.113494,72.869798,5.6,2026-06-15 08:26:48+05:30,2026-06-15 08:26:50+05:30
P-0000764,V-10,5,19.113606,72.869819,2.4,2026-06-15 08:27:09+05:30,2026-06-15 08:27:13+05:30
P-0000765,V-10,5,19.113699,72.86959,5.6,2026-06-15 08:27:27+05:30,2026-06-15 08:27:28+05:30
P-0000766,V-10,5,19.113595,72.869605,1.8,2026-06-15 08:27:45+05:30,2026-06-15 08:27:47+05:30
P-0000767,V-10,5,19.11369,72.869598,1.6,2026-06-15 08:28:08+05:30,2026-06-15 08:28:12+05:30
P-0000768,V-10,5,19.113559,72.869679,3.5,2026-06-15 08:28:29+05:30,2026-06-15 08:28:30+05:30
P-0000769,V-10,5,19.113614,72.869636,2.8,2026-06-15 08:28:47+05:30,2026-06-15 08:28:51+05:30
P-0000770,V-10,5,19.113669,72.869598,1.4,2026-06-15 08:29:05+05:30,2026-06-15 08:29:09+05:30
P-0000771,V-10,5,19.113495,72.869649,2.0,2026-06-15 08:29:22+05:30,2026-06-15 08:29:26+05:30
P-0000772,V-10,5,19.113527,72.869793,3.5,2026-06-15 08:29:42+05:30,2026-06-15 08:29:44+05:30
P-0000773,V-10,5,19.113513,72.86968,1.8,2026-06-15 08:30:04+05:30,2026-06-15 08:30:08+05:30
P-0000774,V-10,5,19.113482,72.869785,0.2,2026-06-15 08:30:27+05:30,2026-06-15 08:30:29+05:30
P-0000775,V-10,5,19.113691,72.869724,4.5,2026-06-15 08:30:49+05:30,2026-06-15 08:30:52+05:30
P-0000776,V-10,5,19.113679,72.869813,1.8,2026-06-15 08:31:08+05:30,2026-06-15 08:31:11+05:30
P-0000777,V-10,5,19.11354,72.869779,4.8,2026-06-15 08:31:29+05:30,2026-06-15 08:31:31+05:30
P-0000778,V-10,5,19.113672,72.869629,5.5,2026-06-15 08:31:51+05:30,2026-06-15 08:31:52+05:30
P-0000779,V-10,5,19.113576,72.86976,4.7,2026-06-15 08:32:14+05:30,2026-06-15 08:32:16+05:30
P-0000780,V-10,5,19.113576,72.869628,0.8,2026-06-15 08:32:31+05:30,2026-06-15 08:32:35+05:30
P-0000781,V-10,5,19.113658,72.86973,2.7,2026-06-15 08:32:51+05:30,2026-06-15 08:32:54+05:30
P-0000782,V-04,6,19.204277,72.852442,0.1,2026-06-15 06:35:00+05:30,2026-06-15 06:35:02+05:30
P-0000783,V-04,6,19.203169,72.852415,23.5,2026-06-15 06:35:23+05:30,2026-06-15 06:35:26+05:30
P-0000784,V-04,6,19.202045,72.85259,21.5,2026-06-15 06:35:45+05:30,2026-06-15 06:35:48+05:30
P-0000785,V-04,6,19.201287,72.852484,17.1,2026-06-15 06:36:05+05:30,2026-06-15 06:36:09+05:30
P-0000786,V-04,6,19.200168,72.852633,20.7,2026-06-15 06:36:28+05:30,2026-06-15 06:36:30+05:30
P-0000787,V-04,6,19.199098,72.852656,22.2,2026-06-15 06:36:49+05:30,2026-06-15 06:36:53+05:30
P-0000788,V-04,6,19.19817,72.852677,18.4,2026-06-15 06:37:11+05:30,2026-06-15 06:37:12+05:30
P-0000789,V-04,6,19.197219,72.85266,17.1,2026-06-15 06:37:34+05:30,2026-06-15 06:37:37+05:30
P-0000790,V-04,6,19.19633,72.852684,16.2,2026-06-15 06:37:52+05:30,2026-06-15 06:37:53+05:30
P-0000791,V-04,6,19.195405,72.852703,19.2,2026-06-15 06:38:10+05:30,2026-06-15 06:38:13+05:30
P-0000792,V-04,6,19.194466,72.852728,20.7,2026-06-15 06:38:30+05:30,2026-06-15 06:38:32+05:30
P-0000793,V-04,6,19.193792,72.852854,15.2,2026-06-15 06:38:48+05:30,2026-06-15 06:38:51+05:30
P-0000794,V-04,6,19.192647,72.85273,24.2,2026-06-15 06:39:10+05:30,2026-06-15 06:39:12+05:30
P-0000795,V-04,6,19.191809,72.852956,16.2,2026-06-15 06:39:31+05:30,2026-06-15 06:39:35+05:30
P-0000796,V-04,6,19.190746,72.852803,22.4,2026-06-15 06:39:51+05:30,2026-06-15 06:39:52+05:30
P-0000797,V-04,6,19.189814,72.852899,18.1,2026-06-15 06:40:11+05:30,2026-06-15 06:40:12+05:30
P-0000798,V-04,6,19.189144,72.852884,14.2,2026-06-15 06:40:28+05:30,2026-06-15 06:40:32+05:30
P-0000799,V-04,6,19.188154,72.853001,18.3,2026-06-15 06:40:48+05:30,2026-06-15 06:40:49+05:30
P-0000800,V-04,6,19.187335,72.852979,15.0,2026-06-15 06:41:05+05:30,2026-06-15 06:41:09+05:30
P-0000801,V-04,6,19.186344,72.852909,18.6,2026-06-15 06:41:28+05:30,2026-06-15 06:41:30+05:30
P-0000802,V-04,6,19.185588,72.85308,14.9,2026-06-15 06:41:47+05:30,2026-06-15 06:41:51+05:30
P-0000803,V-04,6,19.184646,72.852987,17.5,2026-06-15 06:42:05+05:30,2026-06-15 06:42:08+05:30
P-0000804,V-04,6,19.183829,72.853108,17.2,2026-06-15 06:42:23+05:30,2026-06-15 06:42:26+05:30
P-0000805,V-04,6,19.183085,72.853113,14.1,2026-06-15 06:42:41+05:30,2026-06-15 06:42:42+05:30
P-0000806,V-04,6,19.1821,72.852957,18.1,2026-06-15 06:43:03+05:30,2026-06-15 06:43:06+05:30
P-0000807,V-04,6,19.181409,72.852915,12.5,2026-06-15 06:43:20+05:30,2026-06-15 06:43:24+05:30
P-0000808,V-04,6,19.180311,72.852595,23.6,2026-06-15 06:43:43+05:30,2026-06-15 06:43:46+05:30
P-0000809,V-04,6,19.179476,72.852252,19.6,2026-06-15 06:44:02+05:30,2026-06-15 06:44:05+05:30
P-0000810,V-04,6,19.178518,72.851916,21.6,2026-06-15 06:44:23+05:30,2026-06-15 06:44:25+05:30
P-0000811,V-04,6,19.177732,72.851795,15.6,2026-06-15 06:44:41+05:30,2026-06-15 06:44:45+05:30
P-0000812,V-04,6,19.176994,72.851375,15.9,2026-06-15 06:45:00+05:30,2026-06-15 06:45:04+05:30
P-0000813,V-04,6,19.175853,72.851201,23.6,2026-06-15 06:45:22+05:30,2026-06-15 06:45:23+05:30
P-0000814,V-04,6,19.174918,72.850974,20.7,2026-06-15 06:45:44+05:30,2026-06-15 06:45:46+05:30
P-0000815,V-04,6,19.17399,72.850686,21.3,2026-06-15 06:46:07+05:30,2026-06-15 06:46:09+05:30
P-0000816,V-04,6,19.173204,72.850365,16.8,2026-06-15 06:46:26+05:30,2026-06-15 06:46:27+05:30
P-0000817,V-04,6,19.17205,72.850135,21.7,2026-06-15 06:46:49+05:30,2026-06-15 06:46:50+05:30
P-0000818,V-04,6,19.171026,72.849788,20.3,2026-06-15 06:47:12+05:30,2026-06-15 06:47:15+05:30
P-0000819,V-04,6,19.170306,72.849376,16.1,2026-06-15 06:47:31+05:30,2026-06-15 06:47:35+05:30
P-0000820,V-04,6,19.169443,72.849293,19.0,2026-06-15 06:47:48+05:30,2026-06-15 06:47:51+05:30
P-0000821,V-04,6,19.168673,72.849102,17.4,2026-06-15 06:48:05+05:30,2026-06-15 06:48:08+05:30
P-0000822,V-04,6,19.167894,72.848835,17.1,2026-06-15 06:48:25+05:30,2026-06-15 06:48:26+05:30
P-0000823,V-04,6,19.167027,72.848598,16.6,2026-06-15 06:48:44+05:30,2026-06-15 06:48:46+05:30
P-0000824,V-04,6,19.166172,72.848203,20.4,2026-06-15 06:49:01+05:30,2026-06-15 06:49:04+05:30
P-0000825,V-04,6,19.165304,72.847921,17.0,2026-06-15 06:49:21+05:30,2026-06-15 06:49:22+05:30
P-0000826,V-04,6,19.164583,72.847768,13.0,2026-06-15 06:49:39+05:30,2026-06-15 06:49:43+05:30
P-0000827,V-04,6,19.163751,72.847527,16.6,2026-06-15 06:49:56+05:30,2026-06-15 06:50:00+05:30
P-0000828,V-04,6,19.162964,72.847294,16.8,2026-06-15 06:50:13+05:30,2026-06-15 06:50:14+05:30
P-0000829,V-04,6,19.16231,72.847011,13.9,2026-06-15 06:50:31+05:30,2026-06-15 06:50:32+05:30
P-0000830,V-04,6,19.16123,72.84673,22.6,2026-06-15 06:50:54+05:30,2026-06-15 06:50:58+05:30
P-0000831,V-04,6,19.160374,72.846613,17.1,2026-06-15 06:51:15+05:30,2026-06-15 06:51:17+05:30
P-0000832,V-04,6,19.159451,72.84644,20.5,2026-06-15 06:51:36+05:30,2026-06-15 06:51:37+05:30
P-0000833,V-04,6,19.158272,72.84633,23.8,2026-06-15 06:51:57+05:30,2026-06-15 06:52:00+05:30
P-0000834,V-04,6,19.157503,72.846233,17.2,2026-06-15 06:52:17+05:30,2026-06-15 06:52:20+05:30
P-0000835,V-04,6,19.156416,72.846283,23.0,2026-06-15 06:52:39+05:30,2026-06-15 06:52:41+05:30
P-0000836,V-04,6,19.155642,72.846191,15.6,2026-06-15 06:52:58+05:30,2026-06-15 06:52:59+05:30
P-0000837,V-04,6,19.154491,72.846121,23.4,2026-06-15 06:53:20+05:30,2026-06-15 06:53:22+05:30
P-0000838,V-04,6,19.153916,72.846057,10.8,2026-06-15 06:53:37+05:30,2026-06-15 06:53:40+05:30
P-0000839,V-04,6,19.15311,72.845928,16.4,2026-06-15 06:53:54+05:30,2026-06-15 06:53:55+05:30
P-0000840,V-04,6,19.152102,72.845913,19.8,2026-06-15 06:54:16+05:30,2026-06-15 06:54:19+05:30
P-0000841,V-04,6,19.151117,72.845703,18.9,2026-06-15 06:54:34+05:30,2026-06-15 06:54:35+05:30
P-0000842,V-04,6,19.150245,72.845692,16.1,2026-06-15 06:54:55+05:30,2026-06-15 06:54:58+05:30
P-0000843,V-04,6,19.149251,72.845537,19.3,2026-06-15 06:55:17+05:30,2026-06-15 06:55:19+05:30
P-0000844,V-04,6,19.148269,72.845541,20.9,2026-06-15 06:55:38+05:30,2026-06-15 06:55:41+05:30
P-0000845,V-04,6,19.147358,72.845438,20.1,2026-06-15 06:55:56+05:30,2026-06-15 06:55:58+05:30
P-0000846,V-04,6,19.146741,72.845226,12.2,2026-06-15 06:56:14+05:30,2026-06-15 06:56:15+05:30
P-0000847,V-04,6,19.145682,72.845243,23.0,2026-06-15 06:56:36+05:30,2026-06-15 06:56:38+05:30
P-0000848,V-04,6,19.144591,72.845082,20.4,2026-06-15 06:56:59+05:30,2026-06-15 06:57:03+05:30
P-0000849,V-04,6,19.143857,72.845125,16.6,2026-06-15 06:57:17+05:30,2026-06-15 06:57:21+05:30
P-0000850,V-04,6,19.142862,72.844934,20.9,2026-06-15 06:57:35+05:30,2026-06-15 06:57:36+05:30
P-0000851,V-04,6,19.141912,72.844966,17.3,2026-06-15 06:57:58+05:30,2026-06-15 06:57:59+05:30
P-0000852,V-04,6,19.141045,72.844815,15.9,2026-06-15 06:58:15+05:30,2026-06-15 06:58:19+05:30
P-0000853,V-04,6,19.140378,72.844614,15.8,2026-06-15 06:58:32+05:30,2026-06-15 06:58:33+05:30
P-0000854,V-04,6,19.139252,72.844693,20.7,2026-06-15 06:58:55+05:30,2026-06-15 06:58:59+05:30
P-0000855,V-04,6,19.13848,72.844645,13.5,2026-06-15 06:59:13+05:30,2026-06-15 06:59:14+05:30
P-0000856,V-04,6,19.137593,72.844446,17.5,2026-06-15 06:59:31+05:30,2026-06-15 06:59:33+05:30
P-0000857,V-04,6,19.136753,72.844481,15.3,2026-06-15 06:59:48+05:30,2026-06-15 06:59:50+05:30
P-0000858,V-04,6,19.136027,72.84436,16.2,2026-06-15 07:00:05+05:30,2026-06-15 07:00:06+05:30
P-0000859,V-04,6,19.135168,72.844286,17.5,2026-06-15 07:00:24+05:30,2026-06-15 07:00:26+05:30
P-0000860,V-04,6,19.134293,72.844431,16.5,2026-06-15 07:00:44+05:30,2026-06-15 07:00:48+05:30
P-0000861,V-04,6,19.133368,72.844366,17.7,2026-06-15 07:01:02+05:30,2026-06-15 07:01:06+05:30
P-0000862,V-04,6,19.132549,72.844459,17.8,2026-06-15 07:01:21+05:30,2026-06-15 07:01:24+05:30
P-0000863,V-04,6,19.131777,72.844644,17.2,2026-06-15 07:01:39+05:30,2026-06-15 07:01:40+05:30
P-0000864,V-04,6,19.130647,72.844581,23.1,2026-06-15 07:02:01+05:30,2026-06-15 07:02:05+05:30
P-0000865,V-04,6,19.129886,72.844804,15.8,2026-06-15 07:02:22+05:30,2026-06-15 07:02:26+05:30
P-0000866,V-04,6,19.128745,72.844785,24.8,2026-06-15 07:02:43+05:30,2026-06-15 07:02:46+05:30
P-0000867,V-04,6,19.127698,72.844837,20.7,2026-06-15 07:03:06+05:30,2026-06-15 07:03:10+05:30
P-0000868,V-04,6,19.126813,72.844877,19.1,2026-06-15 07:03:28+05:30,2026-06-15 07:03:32+05:30
P-0000869,V-04,6,19.125695,72.845059,24.1,2026-06-15 07:03:51+05:30,2026-06-15 07:03:55+05:30
P-0000870,V-04,6,19.124629,72.844923,20.1,2026-06-15 07:04:13+05:30,2026-06-15 07:04:15+05:30
P-0000871,V-04,6,19.123597,72.845024,19.0,2026-06-15 07:04:36+05:30,2026-06-15 07:04:38+05:30
P-0000872,V-04,6,19.122772,72.845114,17.2,2026-06-15 07:04:54+05:30,2026-06-15 07:04:58+05:30
P-0000873,V-04,6,19.122075,72.8451,14.5,2026-06-15 07:05:11+05:30,2026-06-15 07:05:12+05:30
P-0000874,V-04,6,19.121126,72.845156,19.2,2026-06-15 07:05:30+05:30,2026-06-15 07:05:31+05:30
P-0000875,V-04,6,19.120036,72.845216,21.8,2026-06-15 07:05:53+05:30,2026-06-15 07:05:56+05:30
P-0000876,V-04,6,19.119243,72.845323,15.7,2026-06-15 07:06:11+05:30,2026-06-15 07:06:12+05:30
P-0000877,V-04,6,19.118524,72.845487,12.8,2026-06-15 07:06:30+05:30,2026-06-15 07:06:34+05:30
P-0000878,V-04,6,19.117397,72.84541,20.6,2026-06-15 07:06:53+05:30,2026-06-15 07:06:56+05:30
P-0000879,V-04,6,19.11672,72.845573,12.9,2026-06-15 07:07:10+05:30,2026-06-15 07:07:13+05:30
P-0000880,V-04,6,19.115752,72.845672,20.2,2026-06-15 07:07:27+05:30,2026-06-15 07:07:30+05:30
P-0000881,V-04,6,19.114784,72.845641,17.6,2026-06-15 07:07:48+05:30,2026-06-15 07:07:51+05:30
P-0000882,V-04,6,19.113755,72.845847,21.3,2026-06-15 07:08:11+05:30,2026-06-15 07:08:13+05:30
P-0000883,V-04,6,19.113076,72.845801,12.0,2026-06-15 07:08:28+05:30,2026-06-15 07:08:30+05:30
P-0000884,V-04,6,19.112296,72.845813,14.0,2026-06-15 07:08:46+05:30,2026-06-15 07:08:50+05:30
P-0000885,V-04,6,19.111456,72.845882,18.7,2026-06-15 07:09:03+05:30,2026-06-15 07:09:07+05:30
P-0000886,V-04,6,19.110514,72.845673,20.9,2026-06-15 07:09:23+05:30,2026-06-15 07:09:26+05:30
P-0000887,V-04,6,19.109634,72.845418,18.0,2026-06-15 07:09:44+05:30,2026-06-15 07:09:45+05:30
P-0000888,V-04,6,19.108606,72.845275,19.7,2026-06-15 07:10:06+05:30,2026-06-15 07:10:07+05:30
P-0000889,V-04,6,19.107703,72.845018,17.8,2026-06-15 07:10:23+05:30,2026-06-15 07:10:24+05:30
P-0000890,V-04,6,19.107114,72.845042,12.2,2026-06-15 07:10:41+05:30,2026-06-15 07:10:43+05:30
P-0000891,V-04,6,19.105989,72.84478,24.9,2026-06-15 07:11:04+05:30,2026-06-15 07:11:05+05:30
P-0000892,V-04,6,19.105042,72.844707,17.5,2026-06-15 07:11:27+05:30,2026-06-15 07:11:28+05:30
P-0000893,V-04,6,19.104095,72.844383,20.3,2026-06-15 07:11:47+05:30,2026-06-15 07:11:50+05:30
P-0000894,V-04,6,19.10305,72.844183,20.3,2026-06-15 07:12:07+05:30,2026-06-15 07:12:11+05:30
P-0000895,V-04,6,19.102098,72.843996,21.4,2026-06-15 07:12:30+05:30,2026-06-15 07:12:31+05:30
P-0000896,V-04,6,19.101219,72.843906,16.4,2026-06-15 07:12:49+05:30,2026-06-15 07:12:51+05:30
P-0000897,V-04,6,19.100407,72.843789,18.2,2026-06-15 07:13:06+05:30,2026-06-15 07:13:10+05:30
P-0000898,V-04,6,19.099491,72.843617,20.0,2026-06-15 07:13:28+05:30,2026-06-15 07:13:30+05:30
P-0000899,V-04,6,19.098455,72.843461,20.6,2026-06-15 07:13:51+05:30,2026-06-15 07:13:52+05:30
P-0000900,V-04,6,19.097263,72.843151,23.2,2026-06-15 07:14:14+05:30,2026-06-15 07:14:17+05:30
P-0000901,V-04,6,19.09638,72.843014,17.6,2026-06-15 07:14:34+05:30,2026-06-15 07:14:35+05:30
P-0000902,V-04,6,19.095514,72.842729,16.8,2026-06-15 07:14:54+05:30,2026-06-15 07:14:58+05:30
P-0000903,V-04,6,19.094817,72.842791,12.1,2026-06-15 07:15:11+05:30,2026-06-15 07:15:13+05:30
P-0000904,V-04,6,19.093711,72.842565,23.3,2026-06-15 07:15:33+05:30,2026-06-15 07:15:34+05:30
P-0000905,V-04,6,19.092985,72.842406,16.3,2026-06-15 07:15:51+05:30,2026-06-15 07:15:55+05:30
P-0000906,V-04,6,19.092002,72.842035,20.0,2026-06-15 07:16:13+05:30,2026-06-15 07:16:15+05:30
P-0000907,V-04,6,19.09112,72.841961,18.3,2026-06-15 07:16:32+05:30,2026-06-15 07:16:34+05:30
P-0000908,V-04,6,19.090229,72.841578,17.5,2026-06-15 07:16:52+05:30,2026-06-15 07:16:53+05:30
P-0000909,V-04,6,19.089393,72.841421,18.6,2026-06-15 07:17:13+05:30,2026-06-15 07:17:15+05:30
P-0000910,V-04,6,19.08851,72.841209,18.7,2026-06-15 07:17:33+05:30,2026-06-15 07:17:36+05:30
P-0000911,V-04,6,19.087515,72.840917,22.5,2026-06-15 07:17:53+05:30,2026-06-15 07:17:54+05:30
P-0000912,V-04,6,19.086859,72.840807,11.8,2026-06-15 07:18:10+05:30,2026-06-15 07:18:12+05:30
P-0000913,V-04,6,19.085668,72.840549,22.9,2026-06-15 07:18:33+05:30,2026-06-15 07:18:36+05:30
P-0000914,V-04,6,19.084957,72.84017,16.8,2026-06-15 07:18:53+05:30,2026-06-15 07:18:55+05:30
P-0000915,V-04,6,19.083791,72.840032,23.4,2026-06-15 07:19:15+05:30,2026-06-15 07:19:19+05:30
P-0000916,V-04,6,19.083084,72.839771,16.3,2026-06-15 07:19:35+05:30,2026-06-15 07:19:38+05:30
P-0000917,V-04,6,19.08209,72.839532,18.6,2026-06-15 07:19:56+05:30,2026-06-15 07:19:57+05:30
P-0000918,V-04,6,19.081215,72.839293,19.0,2026-06-15 07:20:17+05:30,2026-06-15 07:20:21+05:30
P-0000919,V-04,6,19.080224,72.839044,19.0,2026-06-15 07:20:39+05:30,2026-06-15 07:20:42+05:30
P-0000920,V-04,6,19.079267,72.838943,19.9,2026-06-15 07:21:00+05:30,2026-06-15 07:21:03+05:30
P-0000921,V-04,6,19.078405,72.838634,18.3,2026-06-15 07:21:20+05:30,2026-06-15 07:21:23+05:30
P-0000922,V-04,6,19.077282,72.838403,24.6,2026-06-15 07:21:41+05:30,2026-06-15 07:21:44+05:30
P-0000923,V-04,6,19.076452,72.838199,18.9,2026-06-15 07:21:59+05:30,2026-06-15 07:22:00+05:30
P-0000924,V-04,6,19.07574,72.837925,14.4,2026-06-15 07:22:18+05:30,2026-06-15 07:22:20+05:30
P-0000925,V-04,6,19.07477,72.837777,18.7,2026-06-15 07:22:40+05:30,2026-06-15 07:22:42+05:30
P-0000926,V-04,6,19.074011,72.837493,17.2,2026-06-15 07:22:58+05:30,2026-06-15 07:23:01+05:30
P-0000927,V-04,6,19.073121,72.83728,19.5,2026-06-15 07:23:17+05:30,2026-06-15 07:23:18+05:30
P-0000928,V-04,6,19.072111,72.837022,22.4,2026-06-15 07:23:39+05:30,2026-06-15 07:23:42+05:30
P-0000929,V-04,6,19.071161,72.836715,20.5,2026-06-15 07:24:01+05:30,2026-06-15 07:24:03+05:30
P-0000930,V-04,6,19.069984,72.836623,21.9,2026-06-15 07:24:24+05:30,2026-06-15 07:24:27+05:30
P-0000931,V-04,6,19.069383,72.836407,12.7,2026-06-15 07:24:42+05:30,2026-06-15 07:24:46+05:30
P-0000932,V-04,6,19.068388,72.83616,21.1,2026-06-15 07:25:01+05:30,2026-06-15 07:25:04+05:30
P-0000933,V-04,6,19.067527,72.835898,16.9,2026-06-15 07:25:19+05:30,2026-06-15 07:25:23+05:30
P-0000934,V-04,6,19.066641,72.835754,18.5,2026-06-15 07:25:42+05:30,2026-06-15 07:25:46+05:30
P-0000935,V-04,6,19.065755,72.835503,16.8,2026-06-15 07:26:01+05:30,2026-06-15 07:26:03+05:30
P-0000936,V-04,6,19.064965,72.835405,17.1,2026-06-15 07:26:18+05:30,2026-06-15 07:26:19+05:30
P-0000937,V-04,6,19.064218,72.835348,15.1,2026-06-15 07:26:36+05:30,2026-06-15 07:26:40+05:30
P-0000938,V-04,6,19.063469,72.834997,18.0,2026-06-15 07:26:53+05:30,2026-06-15 07:26:56+05:30
P-0000939,V-04,6,19.062511,72.834841,18.1,2026-06-15 07:27:11+05:30,2026-06-15 07:27:15+05:30
P-0000940,V-04,6,19.061731,72.834825,15.6,2026-06-15 07:27:31+05:30,2026-06-15 07:27:33+05:30
P-0000941,V-04,6,19.060693,72.834544,20.0,2026-06-15 07:27:53+05:30,2026-06-15 07:27:57+05:30
P-0000942,V-04,6,19.059804,72.834484,17.4,2026-06-15 07:28:12+05:30,2026-06-15 07:28:14+05:30
P-0000943,V-04,6,19.058931,72.834324,16.7,2026-06-15 07:28:30+05:30,2026-06-15 07:28:33+05:30
P-0000944,V-04,6,19.058146,72.834186,16.1,2026-06-15 07:28:47+05:30,2026-06-15 07:28:50+05:30
P-0000945,V-04,6,19.057361,72.833833,16.8,2026-06-15 07:29:06+05:30,2026-06-15 07:29:10+05:30
P-0000946,V-04,6,19.056548,72.833698,16.2,2026-06-15 07:29:25+05:30,2026-06-15 07:29:26+05:30
P-0000947,V-04,6,19.055588,72.833686,21.1,2026-06-15 07:29:44+05:30,2026-06-15 07:29:46+05:30
P-0000948,V-04,6,19.054732,72.833539,16.4,2026-06-15 07:30:04+05:30,2026-06-15 07:30:07+05:30
P-0000949,V-04,6,19.053752,72.833195,20.8,2026-06-15 07:30:26+05:30,2026-06-15 07:30:28+05:30
P-0000950,V-04,6,19.052698,72.833176,20.8,2026-06-15 07:30:48+05:30,2026-06-15 07:30:50+05:30
P-0000951,V-04,6,19.051848,72.832945,15.7,2026-06-15 07:31:08+05:30,2026-06-15 07:31:09+05:30
P-0000952,V-04,6,19.050808,72.832804,20.2,2026-06-15 07:31:30+05:30,2026-06-15 07:31:34+05:30
P-0000953,V-04,6,19.05,72.832519,16.5,2026-06-15 07:31:47+05:30,2026-06-15 07:31:48+05:30
P-0000954,V-04,6,19.049062,72.83236,18.4,2026-06-15 07:32:09+05:30,2026-06-15 07:32:11+05:30
P-0000955,V-04,6,19.048435,72.832297,13.6,2026-06-15 07:32:26+05:30,2026-06-15 07:32:27+05:30
